순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,3085373.1,2024-05-31,415.13,408.702,6.82,0.54,9.95,27.4,7.66
2,NASDAQ,AAPL,APPLE INC,2947977.3,2024-05-31,192.25,190.612,13.02,6.51,1.48,9.04,9.56
3,NASDAQ,NVDA,NVIDIA CORP,2696971.8,2024-05-31,109.633,109.447,26.89,38.59,134.44,189.86,12.69
4,NASDAQ,GOOGL,ALPHABET INC,2131755.0,2024-05-31,172.5,170.975,5.97,24.58,30.16,40.39,5.71
5,NASDAQ,AMZN,AMAZON COM INC,1836145.3,2024-05-31,176.44,176.44,0.82,-0.18,20.77,46.33,9.53
6,NASDAQ,META,META PLATFORMS INC,1184130.3,2024-05-31,466.83,463.725,8.52,-4.75,42.85,76.54,8.12
7,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,893795.1,2024-05-31,414.4,414.4,4.45,1.22,15.11,29.06,-1.83
8,NYSE,LLY,ELI LILLY & CO,779655.6,2024-05-31,820.34,809.041,5.2,9.02,39.26,92.42,10.37
9,NASDAQ,AVGO,BROADCOM INC,615678.3,2024-05-31,132.855,130.212,2.18,2.58,44.77,67.69,21.25
10,NYSE,JPM,JPMORGAN CHASE & CO,581886.1,2024-05-31,202.63,194.217,5.68,9.55,31.39,53.27,-0.18
11,NASDAQ,TSLA,TESLA INC,567932.1,2024-05-31,178.08,178.08,-2.84,-11.79,-25.82,-12.68,11.12
12,NYSE,V,VISA INC,547645.5,2024-05-31,272.46,268.389,1.62,-3.42,6.55,24.23,-3.67
13,NASDAQ,WMT,WALMART INC,529897.3,2024-05-31,65.76,64.553,11.18,12.97,28.06,36.23,2.97
14,NYSE,XOM,EXXON MOBIL CORP,462357.0,2024-05-31,117.26,109.814,-0.05,13.09,16.13,18.82,-1.82
15,NYSE,UNH,UNITEDHEALTH GROUP INC,455931.2,2024-05-31,495.37,474.065,2.41,0.75,-9.75,3.24,3.25
16,NYSE,MA,MASTERCARD INC,415603.2,2024-05-31,447.07,441.867,-0.92,-5.7,8.35,23.19,-1.32
17,NYSE,PG,PROCTER & GAMBLE CO,388336.7,2024-05-31,164.54,156.15,0.82,4.19,8.55,18.42,0.23
18,NASDAQ,COST,COSTCO WHOLESALE CORP,359189.5,2024-05-31,809.89,801.221,12.03,9.05,40.14,62.98,4.95
19,NYSE,JNJ,JOHNSON & JOHNSON,352987.6,2024-05-31,146.67,138.59,2.27,-8.37,-3.66,-2.45,-0.35
20,NYSE,HD,HOME DEPOT INC,332061.8,2024-05-31,334.87,318.343,0.88,-10.89,8.19,21.22,2.8
21,NYSE,ORCL,ORACLE CORP,322098.4,2024-05-31,117.19,114.715,3.02,5.27,1.56,12.2,20.49
22,NYSE,MRK,MERCK & CO INC,317968.5,2024-05-31,125.54,117.665,-2.85,-0.64,24.18,16.82,-0.79
23,NYSE,BAC,BANK OF AMERICA CORP,312736.6,2024-05-31,39.99,37.964,8.05,15.85,32.07,48.43,0.05
24,NYSE,CVX,CHEVRON CORP,299769.6,2024-05-31,162.3,149.015,1.66,7.85,15.37,12.22,-3.62
