순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,291285.3,2003-10-31,232.08,81.485,-2.68,2.64,-0.23,18.21,-1.17
2,NASDAQ,MSFT,MICROSOFT CORP,282677.6,2003-10-31,26.14,16.07,-5.45,-0.48,2.79,-1.37,-1.64
3,NASDAQ,WMT,WALMART INC,257564.3,2003-10-31,19.65,12.749,5.72,5.61,5.01,10.79,-5.62
4,NYSE,PFE,PFIZER INC,246044.7,2003-10-31,31.6,11.676,4.02,-4.83,3.72,1.29,6.72
5,NYSE,C,CITIGROUP INC,244149.5,2003-10-31,474.0,281.041,4.92,6.58,23.23,31.67,-0.78
6,NYSE,XOM,EXXON MOBIL CORP,242776.1,2003-10-31,36.58,17.355,-0.06,3.51,5.37,11.68,-0.34
7,NASDAQ,INTC,INTEL CORP,214504.5,2003-10-31,32.95,18.916,19.73,32.49,79.71,91.17,1.86
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,158698.0,2003-10-31,1216.6,730.15,5.42,-5.15,5.17,-1.56,-4.73
9,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,154816.6,2003-10-31,89.48,44.625,1.3,10.35,5.8,14.22,1.37
10,NYSE,JNJ,JOHNSON & JOHNSON,149380.3,2003-10-31,50.33,26.701,1.64,-2.36,-9.89,-12.92,-1.6
11,NASDAQ,CSCO,CISCO SYSTEMS INC,145547.2,2003-10-31,20.93,13.474,6.83,7.39,39.53,87.22,8.46
12,NYSE,PG,PROCTER & GAMBLE CO,127455.3,2003-10-31,49.145,26.577,6.4,12.4,10.48,13.29,-2.09
13,NYSE,KO,COCA COLA CO,113750.2,2003-10-31,23.2,11.91,8.01,3.69,15.96,1.83,0.69
14,NYSE,BAC,BANK OF AMERICA CORP,113188.3,2003-10-31,37.865,22.318,-2.96,-7.34,4.18,12.6,-0.39
15,NYSE,MRK,MERCK & CO INC,99068.4,2003-10-31,44.25,18.864,-12.59,-14.91,-18.64,-11.59,-8.25
16,NYSE,WFC,WELLS FARGO & COMPANY,94591.3,2003-10-31,28.16,14.96,9.36,12.46,18.5,14.72,2.61
17,NYSE,MO,ALTRIA GROUP INC,94371.6,2003-10-31,46.5,2.823,6.17,18.17,56.05,21.84,11.83
18,NYSE,VZ,VERIZON COMMUNICATIONS INC,92611.2,2003-10-31,33.6,9.642,4.79,-2.87,-8.17,-7.22,-2.26
19,NASDAQ,DELL1,DELL INC,91427.0,2003-10-31,35.662,34.164,7.72,6.89,24.22,25.83,-3.97
20,NYSE,HD,HOME DEPOT INC,85199.3,2003-10-31,37.07,21.755,16.39,19.07,32.31,29.52,-0.84
