순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,796064.9,2017-09-29,38.53,35.899,-6.02,7.45,8.16,38.75,9.68
2,NASDAQ,GOOGL,ALPHABET INC,674670.6,2017-09-29,48.686,48.256,1.93,4.74,14.85,21.1,6.09
3,NASDAQ,MSFT,MICROSOFT CORP,573740.2,2017-09-29,74.49,67.85,-0.37,8.64,14.34,32.4,11.67
4,NASDAQ,META,META PLATFORMS INC,496240.1,2017-09-29,170.87,169.552,-0.64,13.17,20.29,33.21,5.38
5,NASDAQ,AMZN,AMAZON COM INC,461817.7,2017-09-29,48.068,48.068,-1.96,-0.69,8.44,14.82,14.97
6,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,452349.7,2017-09-29,183.32,183.32,1.19,8.24,9.98,26.89,1.97
7,NYSE,JNJ,JOHNSON & JOHNSON,348946.8,2017-09-29,130.01,102.225,-1.78,-1.1,5.74,12.99,7.23
8,NYSE,XOM,EXXON MOBIL CORP,347357.9,2017-09-29,81.98,55.563,7.4,2.54,1.89,-2.55,1.67
9,NYSE,JPM,JPMORGAN CHASE & CO,336096.3,2017-09-29,95.51,75.535,5.08,5.06,9.94,46.88,5.95
10,NYSE,WFC,WELLS FARGO & COMPANY,273761.5,2017-09-29,55.15,43.38,7.99,0.25,0.5,28.25,1.8
11,NYSE,BAC,BANK OF AMERICA CORP,249613.7,2017-09-29,25.34,20.68,6.07,4.97,8.32,64.34,8.09
12,NYSE,T,AT&T INC,240503.8,2017-09-29,39.17,17.784,4.56,5.18,-3.33,1.3,-13.0
13,NYSE,V,VISA INC,239964.5,2017-09-29,105.24,98.98,1.66,12.4,18.82,28.19,4.5
14,NASDAQ,WMT,WALMART INC,233422.9,2017-09-29,26.047,22.705,0.09,3.89,9.81,11.33,11.74
