순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,337674.1,2004-01-30,269.04,95.074,8.55,16.68,19.76,49.35,-2.71
2,NASDAQ,MSFT,MICROSOFT CORP,298964.8,2004-01-30,27.65,16.999,1.03,5.78,5.28,17.54,-4.05
3,NYSE,PFE,PFIZER INC,279542.7,2004-01-30,36.63,13.597,3.68,16.45,10.83,22.34,0.5
4,NYSE,XOM,EXXON MOBIL CORP,269613.7,2004-01-30,40.79,19.489,-0.51,12.3,16.24,22.8,4.02
5,NYSE,C,CITIGROUP INC,255251.3,2004-01-30,494.8,295.745,2.76,5.23,12.16,48.18,1.58
6,NASDAQ,WMT,WALMART INC,233051.0,2004-01-30,17.95,11.666,1.51,-8.49,-3.36,13.41,10.6
7,NASDAQ,INTC,INTEL CORP,199356.6,2004-01-30,30.52,17.532,-4.77,-7.32,22.8,95.13,-4.2
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,181121.8,2004-01-30,1389.0,834.55,4.78,14.3,8.42,29.95,6.55
9,NASDAQ,CSCO,CISCO SYSTEMS INC,177484.8,2004-01-30,25.71,16.552,6.11,22.84,31.92,92.31,-9.92
10,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,170717.6,2004-01-30,99.23,49.577,7.07,11.1,22.59,27.86,-2.59
11,NYSE,JNJ,JOHNSON & JOHNSON,158558.2,2004-01-30,53.42,28.471,3.41,6.63,4.11,1.41,1.36
12,NYSE,PG,PROCTER & GAMBLE CO,131073.1,2004-01-30,50.54,27.456,1.67,3.31,16.11,20.39,1.42
13,NYSE,BAC,BANK OF AMERICA CORP,121033.6,2004-01-30,40.73,24.261,1.28,8.71,0.72,20.84,0.56
14,NYSE,KO,COCA COLA CO,120712.5,2004-01-30,24.62,12.699,-2.97,6.62,10.56,24.17,1.46
15,NYSE,MO,ALTRIA GROUP INC,112912.9,2004-01-30,55.59,3.417,2.15,21.04,43.03,56.24,3.51
16,NYSE,MRK,MERCK & CO INC,105909.9,2004-01-30,47.6,20.464,3.03,8.48,-7.7,-6.65,1.01
17,NYSE,VZ,VERIZON COMMUNICATIONS INC,101790.7,2004-01-30,36.86,10.689,6.18,10.86,7.68,0.52,3.99
18,NYSE,WFC,WELLS FARGO & COMPANY,97139.4,2004-01-30,28.705,15.372,-2.52,2.75,15.56,24.86,0.68
19,NYSE,CVX,CHEVRON CORP,92304.6,2004-01-30,43.175,18.438,-0.04,17.36,22.14,39.72,3.18
20,NASDAQ,DELL1,DELL INC,84816.7,2004-01-30,33.126,31.735,-1.59,-7.11,-0.71,40.15,-2.36
21,NYSE,T,AT&T INC,84422.1,2004-01-30,25.5,5.719,-1.06,7.56,12.34,10.62,-5.84
22,NASDAQ,AMGN,AMGEN INC,83408.1,2004-01-30,64.66,43.428,4.64,4.69,-6.87,26.88,-1.75
23,NASDAQ,PEP,PEPSICO INC,81133.5,2004-01-30,47.26,25.218,1.37,-0.83,3.3,18.46,9.82
24,NYSE,HD,HOME DEPOT INC,80701.9,2004-01-30,35.47,20.857,-0.06,-4.13,14.15,71.2,2.37
25,NYSE,UPS,UNITED PARCEL SERVICE INC,80124.8,2004-01-30,71.27,35.138,-4.4,-1.38,13.82,19.84,-0.5
26,NYSE,TWX,TIME WARNER INC,79447.1,2004-01-30,52.71,36.273,-2.34,14.91,13.87,50.69,-1.82
27,NYSE,JPM,JPMORGAN CHASE & CO,79346.1,2004-01-30,38.89,21.472,6.86,9.33,13.08,73.82,5.48
28,NASDAQ,CMCSA,COMCAST CORP,76759.0,2004-01-30,11.367,7.158,4.0,0.68,11.88,28.05,-12.17
