순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,3405392.9,2024-07-31,222.08,220.188,5.44,30.56,20.75,13.64,3.23
2,NASDAQ,MSFT,MICROSOFT CORP,3109611.6,2024-07-31,418.35,411.872,-6.4,7.64,5.6,25.51,-0.11
3,NASDAQ,NVDA,NVIDIA CORP,2878692.0,2024-07-31,117.02,116.831,-5.28,35.45,90.22,150.5,2.01
4,NASDAQ,GOOGL,ALPHABET INC,2111657.4,2024-07-31,171.54,170.218,-5.82,5.5,22.58,29.4,-4.76
5,NASDAQ,AMZN,AMAZON COM INC,1945831.2,2024-07-31,186.98,186.98,-3.24,6.85,20.48,39.87,-4.54
6,NASDAQ,META,META PLATFORMS INC,1204422.5,2024-07-31,474.83,472.14,-5.83,10.49,21.96,49.34,9.79
7,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,945775.0,2024-07-31,438.5,438.5,7.79,10.53,14.27,24.59,8.53
8,NYSE,LLY,ELI LILLY & CO,764382.5,2024-07-31,804.27,793.192,-11.17,3.14,25.0,78.24,19.53
9,NASDAQ,AVGO,BROADCOM INC,747946.7,2024-07-31,160.68,158.003,0.08,23.98,37.18,81.96,1.33
10,NASDAQ,TSLA,TESLA INC,741380.2,2024-07-31,232.07,232.07,17.28,26.62,23.91,-13.22,-7.74
11,NYSE,JPM,JPMORGAN CHASE & CO,611090.9,2024-07-31,212.8,205.11,5.8,11.61,23.45,38.11,5.64
12,NASDAQ,WMT,WALMART INC,552108.8,2024-07-31,68.64,67.38,1.37,16.05,25.47,30.64,12.83
13,NYSE,UNH,UNITEDHEALTH GROUP INC,530289.1,2024-07-31,576.16,553.748,13.14,19.63,13.52,15.57,2.44
14,NYSE,V,VISA INC,505433.9,2024-07-31,265.67,261.701,1.22,-0.91,-2.41,12.62,4.24
