순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,3126133.1,2024-03-28,420.72,413.472,1.71,12.09,33.76,47.12,-7.46
2,NASDAQ,AAPL,APPLE INC,2647973.8,2024-03-28,171.48,169.787,-5.13,-10.82,0.41,4.54,-0.67
3,NASDAQ,NVDA,NVIDIA CORP,2258900.0,2024-03-28,90.356,90.203,14.22,82.46,107.75,225.4,-4.38
4,NASDAQ,GOOGL,ALPHABET INC,1876512.7,2024-03-28,150.93,149.596,9.01,8.05,15.34,45.5,7.85
5,NASDAQ,AMZN,AMAZON COM INC,1873675.8,2024-03-28,180.38,180.38,2.05,18.72,41.9,74.63,-2.98
6,NASDAQ,META,META PLATFORMS INC,1237940.1,2024-03-28,485.58,482.351,-0.93,37.33,61.92,129.36,-11.41
7,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,909354.2,2024-03-28,420.52,420.52,2.72,17.91,20.05,36.19,-5.66
8,NYSE,LLY,ELI LILLY & CO,739189.9,2024-03-28,777.96,765.979,3.22,33.69,45.35,128.41,0.4
9,NASDAQ,AVGO,BROADCOM INC,614223.1,2024-03-28,132.541,129.904,2.33,19.23,60.97,110.69,-1.9
10,NYSE,JPM,JPMORGAN CHASE & CO,576938.4,2024-03-28,200.3,190.861,7.65,18.48,39.99,58.09,-3.71
11,NYSE,V,VISA INC,563273.9,2024-03-28,279.08,274.4,-1.26,7.4,21.82,24.76,-3.75
12,NASDAQ,TSLA,TESLA INC,559854.3,2024-03-28,175.79,175.79,-12.92,-29.25,-29.75,-15.27,4.26
13,NASDAQ,WMT,WALMART INC,484852.8,2024-03-28,60.17,58.863,3.01,14.89,13.67,24.2,-1.36
14,NYSE,XOM,EXXON MOBIL CORP,461222.2,2024-03-28,116.24,107.987,11.21,17.35,0.7,9.82,1.75
15,NYSE,UNH,UNITEDHEALTH GROUP INC,456080.8,2024-03-28,494.7,473.424,0.62,-5.66,-1.16,6.29,-2.22
16,NYSE,MA,MASTERCARD INC,449252.6,2024-03-28,481.57,475.31,1.43,13.09,22.0,33.31,-6.18
17,NYSE,PG,PROCTER & GAMBLE CO,381777.7,2024-03-28,162.25,152.998,2.08,11.42,12.65,11.89,1.23
18,NYSE,JNJ,JOHNSON & JOHNSON,381042.9,2024-03-28,158.19,148.26,-1.98,1.69,3.15,5.18,-8.6
19,NYSE,HD,HOME DEPOT INC,380153.7,2024-03-28,383.6,362.192,1.39,11.35,28.57,33.44,-12.87
20,NYSE,ORCL,ORACLE CORP,345240.8,2024-03-28,125.61,122.559,12.47,19.6,19.48,37.25,-9.15
21,NYSE,MRK,MERCK & CO INC,334182.4,2024-03-28,131.95,123.673,4.44,21.81,29.93,27.42,-2.07
22,NASDAQ,COST,COSTCO WHOLESALE CORP,324924.4,2024-03-28,732.63,723.626,-1.51,11.15,33.03,51.87,-1.17
23,NYSE,ABBV,ABBVIE INC,321674.8,2024-03-28,182.1,168.473,3.44,18.63,24.56,18.87,-9.83
24,NYSE,BAC,BANK OF AMERICA CORP,298531.2,2024-03-28,37.92,35.999,9.85,13.4,40.56,36.76,-2.4
25,NYSE,CVX,CHEVRON CORP,292965.6,2024-03-28,157.74,143.378,3.77,6.87,-4.46,0.65,2.24
26,NYSE,CRM,SALESFORCE INC,292144.6,2024-03-28,301.18,297.146,-2.35,14.61,48.72,50.95,-10.7
27,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,291633.4,2024-03-28,180.49,180.49,-6.25,22.44,75.54,84.15,-12.25
28,NYSE,KO,COCA COLA CO,263836.1,2024-03-28,61.18,57.727,2.75,4.65,11.03,1.75,0.96
29,NASDAQ,NFLX,NETFLIX INC,262827.9,2024-03-28,60.733,60.733,0.73,24.74,60.84,75.79,-9.33
30,NASDAQ,PEP,PEPSICO INC,240538.9,2024-03-28,175.01,161.174,5.85,3.83,4.86,-1.16,0.51
31,NYSE,ACN,ACCENTURE PLC,232484.0,2024-03-28,346.61,330.292,-7.52,-0.87,13.74,23.14,-12.84
32,NASDAQ,ADBE,ADOBE INC,226060.8,2024-03-28,504.6,504.6,-9.94,-15.42,-1.04,30.94,-8.28
33,NYSE,DIS,WALT DISNEY CO,224445.2,2024-03-28,122.36,119.933,9.66,35.52,51.46,22.6,-9.2
34,NASDAQ,LIN,LINDE PLC,223605.6,2024-03-28,464.32,451.072,3.76,13.38,25.45,32.33,-5.03
35,NYSE,TMO,THERMO FISHER SCIENTIFIC INC,221622.5,2024-03-28,581.21,577.379,2.0,9.57,14.98,1.11,-2.15
36,NYSE,WFC,WELLS FARGO & COMPANY,207348.6,2024-03-28,57.96,55.074,4.26,18.6,44.1,60.04,2.35
37,NYSE,MCD,MCDONALDS CORP,203582.4,2024-03-28,281.95,267.206,-3.53,-4.37,8.28,3.1,-3.16
38,NASDAQ,CSCO,CISCO SYSTEMS INC,202094.9,2024-03-28,49.91,46.967,3.18,-0.45,-5.76,-1.62,-5.1
39,NYSE,ABT,ABBOTT LABORATORIES,197221.0,2024-03-28,113.66,108.622,-4.2,3.76,18.59,14.53,-6.3
40,NASDAQ,TMUS,T-MOBILE US INC,193720.5,2024-03-28,163.22,157.457,-0.05,2.21,17.51,13.63,0.58
41,NYSE,GE,GE AEROSPACE,191035.3,2024-03-28,175.53,138.036,11.88,37.53,58.88,83.99,15.83
42,NASDAQ,QCOM,QUALCOMM INC,188938.8,2024-03-28,169.3,161.533,7.29,17.66,54.18,36.12,-2.04
43,NYSE,CAT,CATERPILLAR INC,186931.7,2024-03-28,366.43,355.393,9.72,24.5,35.54,63.38,-8.36
44,NASDAQ,INTC,INTEL CORP,186750.8,2024-03-28,44.17,43.705,2.6,-11.84,25.02,37.08,-31.02
45,NYSE,DHR,DANAHER CORP,184718.3,2024-03-28,249.72,246.813,-1.24,8.06,14.31,12.65,-1.24
46,NASDAQ,INTU,INTUIT INC,181986.4,2024-03-28,650.0,639.443,-1.94,4.15,27.63,46.78,-3.62
47,NYSE,VZ,VERIZON COMMUNICATIONS INC,176411.3,2024-03-28,41.96,36.228,4.85,13.19,34.51,16.02,-4.35
48,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,175061.6,2024-03-28,190.96,178.877,3.21,17.81,38.89,52.44,-12.97
49,NASDAQ,CMCSA,COMCAST CORP,172180.0,2024-03-28,43.35,37.405,1.17,-0.48,-0.93,17.58,-11.44
50,NASDAQ,AMAT,APPLIED MATERIALS INC,171356.0,2024-03-28,206.23,202.414,2.29,27.46,49.53,69.35,-3.68
51,NYSE,AXP,AMERICAN EXPRESS CO,164817.9,2024-03-28,227.69,222.083,3.77,21.93,53.73,40.05,3.11
52,NYSE,UBER,UBER TECHNOLOGIES INC,159869.5,2024-03-28,76.99,76.99,-3.16,25.04,67.41,142.87,-13.92
53,NASDAQ,TXN,TEXAS INSTRUMENTS INC,158407.0,2024-03-28,174.21,163.448,4.11,3.02,11.46,-3.34,1.27
