순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,NVDA,NVIDIA CORP,4232574.0,2025-08-29,174.18,173.952,-2.08,28.91,39.46,45.96,7.13
2,NASDAQ,MSFT,MICROSOFT CORP,3766311.1,2025-08-29,506.69,503.482,-4.87,10.24,28.08,22.38,2.22
3,NASDAQ,AAPL,APPLE INC,3445048.1,2025-08-29,232.14,231.483,11.96,15.71,-3.78,1.84,9.69
4,NASDAQ,GOOGL,ALPHABET INC,2574933.5,2025-08-29,212.91,212.303,10.95,24.12,25.34,30.95,14.28
5,NASDAQ,AMZN,AMAZON COM INC,2442264.9,2025-08-29,229.0,229.0,-2.18,11.7,7.88,28.29,-4.12
6,NASDAQ,META,META PLATFORMS INC,1855718.9,2025-08-29,738.7,736.979,-4.49,14.17,10.73,42.18,-0.52
7,NASDAQ,AVGO,BROADCOM INC,1398765.2,2025-08-29,297.39,295.713,1.26,23.14,49.93,84.7,11.13
8,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,1197412.6,2025-08-29,230.87,228.879,-4.45,19.86,28.85,36.41,21.35
9,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,1087630.7,2025-08-29,502.98,502.98,6.59,-0.19,-2.11,5.69,-0.05
10,NASDAQ,TSLA,TESLA INC,1076880.6,2025-08-29,333.87,333.87,8.3,-3.61,13.96,55.93,33.2
11,NYSE,JPM,JPMORGAN CHASE & CO,828830.8,2025-08-29,301.42,297.118,1.75,14.71,15.19,37.13,4.65
12,NASDAQ,WMT,WALMART INC,773207.1,2025-08-29,96.98,96.399,-0.79,-1.53,-0.91,26.8,6.27
13,NYSE,LLY,ELI LILLY & CO,693355.3,2025-08-29,732.58,729.04,-0.8,-0.48,-20.1,-23.11,4.15
14,NYSE,V,VISA INC,654411.2,2025-08-29,351.78,349.653,2.01,-3.5,-2.68,28.18,-2.96
15,NYSE,ORCL,ORACLE CORP,635161.4,2025-08-29,226.13,224.369,-10.89,36.9,36.97,61.77,24.37
16,NYSE,MA,MASTERCARD INC,538149.2,2025-08-29,595.29,592.569,5.09,1.79,3.58,23.86,-4.45
17,NASDAQ,NFLX,NETFLIX INC,513417.3,2025-08-29,120.825,120.825,4.21,0.08,23.22,72.27,-0.77
18,NYSE,XOM,EXXON MOBIL CORP,487246.5,2025-08-29,114.29,111.809,3.32,12.76,4.56,0.43,-1.35
19,NYSE,JNJ,JOHNSON & JOHNSON,426685.4,2025-08-29,177.17,174.124,8.34,14.99,9.07,10.26,4.66
20,NASDAQ,COST,COSTCO WHOLESALE CORP,418340.8,2025-08-29,943.32,939.311,0.53,-9.19,-9.8,6.25,-1.88
21,NYSE,HD,HOME DEPOT INC,404893.4,2025-08-29,406.77,396.156,10.68,11.14,3.89,12.4,0.17
22,NYSE,BAC,BANK OF AMERICA CORP,375828.5,2025-08-29,50.74,49.65,7.34,15.64,11.4,27.57,2.25
23,NASDAQ,PLTR,PALANTIR TECHNOLOGIES INC,371769.8,2025-08-29,156.71,156.71,-1.04,18.92,84.54,397.81,16.41
24,NYSE,ABBV,ABBVIE INC,371683.9,2025-08-29,210.4,205.507,11.31,14.05,2.48,11.06,10.05
25,NYSE,PG,PROCTER & GAMBLE CO,367846.0,2025-08-29,157.04,153.739,4.37,-6.93,-8.47,-6.12,-2.16
26,NYSE,SAP,SAP SE,317338.6,2025-08-29,272.16,268.844,-5.07,-10.14,-0.13,25.0,-1.82
27,NYSE,BABA,ALIBABA GROUP HOLDING LTD,313368.8,2025-08-29,135.0,135.0,11.91,20.6,3.61,64.74,32.39
28,NYSE,KO,COCA COLA CO,296910.0,2025-08-29,68.99,67.518,1.62,-3.63,-1.7,-2.02,-3.13
29,NYSE,GE,GE AEROSPACE,291832.9,2025-08-29,275.2,274.146,1.52,12.07,33.4,58.62,9.44
30,NASDAQ,ASML,ASML HOLDING NV,288285.1,2025-08-29,742.62,738.71,6.9,1.05,5.3,-17.03,30.36
31,NASDAQ,TMUS,T-MOBILE US INC,283594.3,2025-08-29,251.99,248.23,6.07,4.41,-5.9,28.59,-5.0
32,NYSE,UNH,UNITEDHEALTH GROUP INC,280641.1,2025-08-29,309.87,303.474,24.17,3.37,-34.0,-46.5,12.14
