순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,320373.0,2002-07-31,257.6,87.322,10.84,2.68,-12.39,-24.51,-6.37
2,NASDAQ,MSFT,MICROSOFT CORP,259833.9,2002-07-31,23.99,14.62,-12.29,-8.19,-24.69,-27.51,2.29
3,NYSE,XOM,EXXON MOBIL CORP,249307.1,2002-07-31,36.76,16.863,-10.17,-7.96,-4.75,-9.9,-2.95
4,NASDAQ,WMT,WALMART INC,218750.2,2002-07-31,16.393,10.554,-10.6,-11.84,-17.8,-11.56,8.74
5,NYSE,PFE,PFIZER INC,202016.4,2002-07-31,32.35,11.692,-7.57,-10.69,-21.84,-20.57,2.66
6,NYSE,C,CITIGROUP INC,172632.6,2002-07-31,335.4,179.144,-13.44,-22.23,-28.96,-32.26,5.09
7,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,167016.7,2002-07-31,1278.4,757.358,-6.32,-7.46,-13.69,-23.05,-1.75
8,NYSE,JNJ,JOHNSON & JOHNSON,159593.9,2002-07-31,53.0,27.559,1.41,-16.73,-7.25,-0.77,2.85
9,NASDAQ,INTC,INTEL CORP,125629.9,2002-07-31,18.79,10.728,2.85,-34.27,-46.3,-36.8,-11.17
10,NYSE,KO,COCA COLA CO,124037.0,2002-07-31,24.97,12.518,-10.82,-9.7,15.04,13.7,2.12
11,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,120517.0,2002-07-31,70.4,34.768,-2.22,-15.8,-34.54,-32.7,7.31
12,NYSE,NVS,NOVARTIS AG,118668.5,2002-07-31,41.13,16.283,-6.16,-2.0,20.34,18.99,-1.65
13,NYSE,PG,PROCTER & GAMBLE CO,115652.3,2002-07-31,44.495,23.497,0.16,-0.9,9.97,27.77,-0.38
14,NYSE,MRK,MERCK & CO INC,112352.5,2002-07-31,49.6,19.37,-2.05,-8.14,-15.18,-25.38,1.85
15,NYSE,DCMYY,NTT DOCOMO INC,110897.8,2002-07-31,22.1,15.213,-10.31,-12.87,6.14,-18.35,-3.16
16,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,105209.9,2002-07-31,45.74,45.74,2.37,-6.0,-6.77,-0.39,6.69
17,NYSE,TTE,TOTALENERGIES SE,102431.2,2002-07-31,36.275,11.48,-10.32,-3.29,4.06,3.29,-1.7
18,NYSE,BAC,BANK OF AMERICA CORP,102365.3,2002-07-31,33.25,18.718,-5.48,-7.5,7.38,8.38,5.38
19,NYSE,GSK,GSK PLC,100700.3,2002-07-31,49.375,13.844,-7.71,-16.19,-15.3,-28.56,-4.08
20,NYSE,MO,ALTRIA GROUP INC,98526.5,2002-07-31,46.05,2.583,5.43,-14.3,-5.9,6.17,8.59
21,NASDAQ,CSCO,CISCO SYSTEMS INC,96505.6,2002-07-31,13.19,8.491,-5.46,-9.97,-33.39,-31.37,4.78
