순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,1026511.1,2019-06-28,133.96,125.757,8.31,14.0,32.94,38.07,1.72
2,NASDAQ,AMZN,AMAZON COM INC,932289.3,2019-06-28,94.681,94.681,6.68,6.34,26.07,11.4,-1.42
3,NASDAQ,AAPL,APPLE INC,910644.8,2019-06-28,49.48,47.347,13.05,4.6,26.5,8.56,7.64
4,NASDAQ,GOOGL,ALPHABET INC,751727.2,2019-06-28,54.14,53.661,-2.14,-7.99,3.62,-4.11,12.51
5,NASDAQ,META,META PLATFORMS INC,550916.3,2019-06-28,193.0,191.512,8.75,15.78,47.23,-0.68,0.64
6,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,522946.1,2019-06-28,213.17,213.17,7.98,6.11,4.4,14.21,-3.63
7,NYSE,BABA,ALIBABA GROUP HOLDING LTD,438377.2,2019-06-28,169.45,160.852,13.53,-7.13,23.62,-8.67,2.16
8,NYSE,V,VISA INC,378980.6,2019-06-28,173.55,165.131,7.57,11.28,31.97,31.89,2.56
9,NYSE,JNJ,JOHNSON & JOHNSON,369796.2,2019-06-28,139.28,114.69,6.2,0.32,9.38,17.86,-6.5
10,NYSE,JPM,JPMORGAN CHASE & CO,362676.2,2019-06-28,111.8,92.388,5.51,11.28,16.34,10.35,4.49
11,NYSE,XOM,EXXON MOBIL CORP,324228.7,2019-06-28,76.63,55.818,8.28,-4.08,14.91,-3.33,-2.96
12,NASDAQ,WMT,WALMART INC,315418.2,2019-06-28,36.83,33.396,8.92,13.89,19.89,31.87,-0.1
13,NYSE,BAC,BANK OF AMERICA CORP,275737.9,2019-06-28,29.0,24.467,9.61,5.68,18.94,5.06,5.8
14,NYSE,PG,PROCTER & GAMBLE CO,275038.4,2019-06-28,109.65,91.866,6.55,6.12,21.08,45.16,8.35
15,NYSE,MA,MASTERCARD INC,270223.2,2019-06-28,264.53,253.066,5.19,12.51,40.66,35.35,3.05
16,NYSE,SHEL,SHELL PLC,266102.5,2019-06-28,65.07,48.353,5.28,5.48,15.02,-0.31,-3.35
17,NYSE,DIS,WALT DISNEY CO,251310.0,2019-06-28,139.64,134.782,5.76,25.77,27.35,35.35,3.05
18,NYSE,T,AT&T INC,244556.0,2019-06-28,33.51,16.865,9.58,8.58,21.32,11.14,3.15
19,NYSE,PFE,PFIZER INC,240856.1,2019-06-28,43.32,29.306,4.34,2.9,0.97,23.48,-10.34
