순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,438000000000000.0,2022-01-28,-8.72,3.68,-7.45,-12.43,-1.64
2,373220,LG에너지솔루션,105000000000000.0,2022-01-28,,,,,-8.44
3,000660,SK하이닉스,87700000000000.0,2022-01-28,-5.49,13.15,5.7,-2.03,2.49
4,035420,NAVER,50900000000000.0,2022-01-28,-19.38,-24.94,-29.86,-12.68,2.58
5,207940,삼성바이오로직스,48900000000000.0,2022-01-28,-17.06,-16.59,-18.43,-11.81,6.66
6,051910,LG화학,45100000000000.0,2022-01-28,1.11,-24.82,-23.47,-31.88,-11.58
7,005380,현대차,40500000000000.0,2022-01-28,-11.45,-9.76,-14.83,-20.55,-7.65
8,006400,삼성SDI,40200000000000.0,2022-01-28,-10.29,-21.72,-23.06,-23.86,-6.16
9,035720,카카오,37900000000000.0,2022-01-28,-25.11,-32.27,-42.57,-7.54,10.71
10,000270,기아,33200000000000.0,2022-01-28,-2.96,-4.65,-4.76,-7.03,-10.0
11,105560,KB금융,24700000000000.0,2022-01-28,4.75,2.94,13.33,44.77,0.34
12,005490,POSCO,23100000000000.0,2022-01-28,-6.53,-11.96,-27.89,6.0,7.55
13,012330,현대모비스,21900000000000.0,2022-01-28,-12.62,-11.95,-14.86,-29.91,-3.45
14,066570,LG전자,20900000000000.0,2022-01-28,-7.61,4.51,-22.26,-22.49,-3.14
15,068270,셀트리온,20800000000000.0,2022-01-28,-28.77,-28.61,-41.17,-54.01,5.63
16,028260,삼성물산,20000000000000.0,2022-01-28,-9.32,-8.55,-24.91,-20.15,2.8
17,096770,SK이노베이션,20000000000000.0,2022-01-28,-4.42,-11.29,-17.08,-21.88,-7.18
18,055550,신한지주,19700000000000.0,2022-01-28,0.0,-1.17,-3.9,18.48,2.36
19,323410,카카오뱅크,19500000000000.0,2022-01-28,-32.01,-36.53,,,17.07
20,377300,카카오페이,16600000000000.0,2022-01-28,-30.58,,,,18.65
21,034730,SK,16200000000000.0,2022-01-28,-14.48,-11.54,-20.11,-32.14,4.12
22,051900,LG생활건강,15200000000000.0,2022-01-28,-13.87,-17.51,-34.78,-38.64,-2.56
23,086790,하나금융지주,13500000000000.0,2022-01-28,2.39,-0.77,0.56,30.43,8.22
24,259960,크래프톤,13400000000000.0,2022-01-28,-40.58,-42.21,,,7.47
25,009150,삼성전기,13300000000000.0,2022-01-28,-8.25,6.59,-5.32,-15.04,-6.74
26,015760,한국전력,13200000000000.0,2022-01-28,-8.44,-9.25,-17.43,-12.34,12.62
27,302440,SK바이오사이언스,12600000000000.0,2022-01-28,-25.51,-32.79,-0.6,,-11.52
28,017670,SK텔레콤,12300000000000.0,2022-01-28,-7.99,5.62,5.11,31.81,-3.19
29,032830,삼성생명,12100000000000.0,2022-01-28,-11.82,-12.59,-20.63,-17.49,-0.99
30,036570,엔씨소프트,11800000000000.0,2022-01-28,-18.29,-13.69,-33.75,-44.63,-17.26
31,003550,LG,11600000000000.0,2022-01-28,-11.59,-19.13,-22.84,-24.31,1.62
32,018260,삼성에스디에스,10900000000000.0,2022-01-28,-13.0,-9.35,-23.01,-32.45,-0.36
33,011200,HMM,10700000000000.0,2022-01-28,-14.12,-17.82,-47.73,55.87,31.74
34,316140,우리금융지주,10700000000000.0,2022-01-28,11.41,10.98,31.98,60.99,-2.39
35,033780,KT&G,10700000000000.0,2022-01-28,-7.51,-4.79,-6.05,-4.67,2.84
36,010950,S-Oil,10100000000000.0,2022-01-28,0.9,-11.33,-10.89,28.21,-6.11
37,003490,대한항공,9840000000000.0,2022-01-28,-2.41,-8.12,-6.14,-4.55,3.53
38,352820,하이브,9800000000000.0,2022-01-28,-33.8,-28.94,-20.74,8.82,21.73
39,010130,고려아연,9600000000000.0,2022-01-28,-4.32,-4.32,-4.5,25.99,8.06
40,000810,삼성화재,9500000000000.0,2022-01-28,-9.68,-15.04,-7.18,14.9,-4.99
41,251270,넷마블,9410000000000.0,2022-01-28,-9.5,-11.34,-21.51,-18.89,-6.39
42,034020,두산중공업,9240000000000.0,2022-01-28,-11.62,-24.22,-18.68,44.96,17.51
43,090430,아모레퍼시픽,9070000000000.0,2022-01-28,-12.18,-16.44,-34.46,-33.48,18.71
44,329180,현대중공업,8820000000000.0,2022-01-28,7.12,-11.34,,,10.27
45,003670,포스코케미칼,8560000000000.0,2022-01-28,-22.18,-24.06,-27.78,-21.07,2.71
46,011070,LG이노텍,8370000000000.0,2022-01-28,-1.67,68.74,56.76,68.74,-7.5
47,361610,SK아이이테크놀로지,8200000000000.0,2022-01-28,-30.72,-34.66,-49.89,,7.39
48,030200,KT,8160000000000.0,2022-01-28,-4.87,1.79,-7.54,31.86,2.4
49,402340,SK스퀘어,7780000000000.0,2022-01-28,-15.12,,,,1.45
50,024110,기업은행,7700000000000.0,2022-01-28,-6.76,-7.17,0.0,28.09,3.86
51,034220,LG디스플레이,7050000000000.0,2022-01-28,-14.35,-0.26,-13.98,-14.35,-5.07
52,011170,롯데케미칼,6680000000000.0,2022-01-28,-14.85,-14.85,-27.78,-28.96,12.82
53,383220,F&F,6270000000000.0,2022-01-28,-13.62,-6.3,39.59,,8.8
54,137310,에스디바이오센서,6250000000000.0,2022-01-28,12.87,31.09,7.27,,-9.75
55,009830,한화솔루션,6170000000000.0,2022-01-28,-10.42,-22.29,-22.75,-37.38,4.96
56,086280,현대글로비스,6090000000000.0,2022-01-28,-5.25,-4.13,-18.34,-18.75,8.31
